job_id,title,comapany,date,location,place,job_function,employment_type,industries,description
2801508084,Data Scientist,Hitachi Solutions Canada,2021-11-16,United States,"Chicago, IL",Engineering and Information Technology,Full-time,"IT Services and IT Consulting, Computer Software, and Management Consulting","Company Description

Hitachi Solutions is a global Microsoft solutions integrator passionate about developing and delivering industry-focused solutions that support our clients to deliver on their business transformation goals. Our industry focus, expertise, and intellectual property is what truly sets us apart. We have earned, and continue to maintain, a strategic relationship with Microsoft. Recognized for our achievements - teaming with our clients to deliver innovative digital solutions and services - is how we have achieved year after year recognition.

As their trusted advisor, we support our clients to deliver on their strategic business initiatives as they unify, automate, and modernize their data and operations to increase efficiency, reduce costs, and enhance their customer’s experience. Our over 3,000 team members across 14 countries, and our 18 years of 100% focus on Microsoft technologies and business applications, is how we deliver excellence through expert services and industry-focused cloud solutions.

A part of Hitachi, Ltd., our company has a long and rich history of innovation, financial strength, and international presence of one of the world’s largest companies. Since 1910, Hitachi, Ltd. has been a leader in manufacturing innovative products and solutions that support industry and social infrastructure around the globe supported by 303,000 employees in over 100 countries and across 864 companies.

Job Description

RESPONSIBILITIES

Develop and code models by applying algorithms to large structured as well as unstructured data sets for our more complex projects. Develop visualization products to share analysis across a large group of business users.
Design strategies and propose algorithms to analyze and leverage data from existing as well as new data sources.
Continuously seek out industry best practices and develop skills to create new capabilities for data analytics at clients to improve business decisions.
Network with business stakeholders to develop a pipeline of data science projects aligned with business strategies. Translate complex and ambiguous business problems into project charters clearly identifying technical risks and project scope.
Participate on cross-disciplinary project team of database specialists, data scientists, and business subject-matter experts to complete project deliverables.

Qualifications

Bachelor’s degree from an accredited college/university in Computer Science, Computational Linguistics, Statistics, Mathematics, Engineering, Bioinformatics, Physics, Operations Research or related fields.
Master’s degree in data science, applied mathematics, or bioinformatics preferred.
Minimum 6 years relevant work experience (if Bachelor’s degree) or minimum 3 years relevant work experience (if Master’s degree) with a proven track record in driving value in a commercial setting using data science skills.
In-depth knowledge of various modeling algorithms e.g. Linear, GLMs, trees based models, neural networks, clustering, PCA, and time series models.
Proficiency in R (e.g. ggplot2, cluster, dplyr, caret), Python (e.g. pandas, scikit-learn, bokeh, nltk), Spark – MLlib, H20, or other statistical tools.
Minimum 2 years experience working in a data science or machine learning environment.
In-depth knowledge of databases, data modeling, Hadoop, and distributed computing frameworks.
Experience in software development environment, Agile, and code management/versioning (e.g. git).
Strong EDA skills and experience/knowledge.
Ability to understand complex and ambiguous business needs and applying the right tools and approaches.
Collaborative team player.
Excellent communication skills, both written and verbal.
Experience developing and testing machine learning and/or statistical projects.
Strong presentation skills. Ability to present statistical results to lay persons in an easy to understand way.
We are looking for all levels of data science experience, jr through sr.

Additional Information

All your information will be kept confidential according to EEO guidelines.
Show more Show less"
2794677082,Data Scientist/Data Analysis,Specific Diagnostics,2021-11-16,United States,"San Jose, CA",Engineering and Information Technology,Full-time,Medical Equipment,"Data Scientist




The Company

The world is facing a medical crisis, bacteria are increasingly evolving resistance to even our strongest antibiotics. The problem is already very real and immediate; for example, bloodstream infection leading to sepsis is now responsible for more than half of all deaths in hospitals and is the most expensive condition treated in hospitals. Sepsis mortality rate increases >6% every hour without effective antibiotic treatment. Yet, despite the life and death urgency, and healthcare cost impacts, current methodologies require 3 days to determine the correct antibiotic.

Specific Diagnostics has developed a breakthrough solution to rapidly determine the effective antibiotic treatment for bloodstream and other acute infections. Used for bloodstream infection Specific’s solution provides results 2 days sooner than existing methods, saving patients suffering from drug-resistant infection.

We have been funded by nearly $30 M in non-dilutive government sponsored research support and recently $17.5 M in venture capital. This is an opportunity to join us at an inflection point in our commercial growth as we bring our first key product to market and with recognition from major customers fueling an expansion of our staff.

The Job

This is the job for you if want to be where your ideas to be central to a world-changing and lifesaving product. Data science and analytics are at the core of our company we are seeking an exceptional talent to join our team. You will be a key contributor and critical to the success of the company. The main analysis tasks you are expected to contribute to are:

Analytical methods and statistical analysis for processing high-volume, temporal high-dimensional data streams generated in real-time from our proprietary sensor technology.
The development of data-driven visualization tools for the explorative analysis of high-dimensional data.
The application and development of suitable pre-processing, feature-selection and dimensional reduction techniques to detect, measure and account for data artifacts.
The development and validation of applications for a medical instrument built under the guidance of a senior manager experienced in the application development discipline (so you’ll be learning the valuable skill of integrating your work into applications for medical diagnostic devices).
Algorithm development for decisions and measurements from multi-dimensional data streams.

This is not the job for a numbers-only person. We want someone with a passion for and experience in the sciences that will lead you to look deeply into the sources of the data along with the scientists so that the data analysis is influenced by the science of our diagnostic technology and the science is influenced by the analysis.

You

You have a proven track record of successfully developing, validating, and deploying data analysis and analytical methods to solve challenging real-world applications. You are deeply familiar with a broad range of analytical models and are at the pulse of developments in the field. Ideally, you have proven expertise in the analysis of Spatio-temporal data. You have strong domain knowledge in the field of statistical analysis and signal processing. You should have a track record of success in your education and projects and have these characteristics and skills:

MS degree in computer sciences, biomedical engineering, or related field and at least 5 years of interesting relevant experience.
Expert in R and proficient with C++ and Python.
Expertise in analytical methods and statistical analysis.
Proficiency in SQL as well as NoSQL database technologies is a plus.
Full fluency (verbal and written) of the English language is a must.
Show more Show less"
2802887484,Jr. Data Scientist,AIS (Applied Information Sciences),2021-11-17,United States,"Reston, VA",Engineering and Information Technology,Full-time,"IT Services and IT Consulting, Computer Software, and Management Consulting","As a Junior Data Scientist, you will be applying new and innovative methods to address some of our most important intelligence problems.

What You'll Be Doing

Work with a variety of databases (SQL + NoSQL) and query authoring.
Building infrastructure to support extraction, loading and transformation of data from various sources.
Leverage data pipelines and analytical tools to deliver actionable insights to customers and communicate complex data effectively.
Design and build cloud-based solutions to support federal clients.
Work autonomously and collaboratively as part of a team to both teach and learn every day.


Location and Travel Details

This is a remote position with occasional travel once COVID restrictions are lifted.

Security Clearance And Citizenship Requirements

Ability to obtain and/or maintain a Secret Clearance.

Profile of Success
One year or more of relevant experience with projects involving Data Science, Data Engineering and Cloud Engineering
One year or more of experience in Python and R.
Knowledge and experience with machine learning and AI.
Excellent written and verbal communication skills.
Experience with the following:
Pandas
NumPy
Scipy
Scikit-learn
Keras
Tensorflow(+)
Autoencoder models (+)
Matplotlib/Seaborn
Azure Machine Learning Python SDK
Model deployment and model monitoring
Strong analytical and problem-solving skills.

Desirable Skills

Experience with SQL, NoSQL databases including Postges, MongoDB.
Experience working with Linuc/UNIX, Docker, Microsoft Azure.
Experience with CI/CD systems.
Ability to provide subject matter guidance.
Ability to Manage personal project priorities and deliverables.


About AIS

AIS, Dedicated to Our People

AIS employees can spend their entire career at AIS doing challenging, rewarding work and reach their desired level of achievement and responsibility. We offer the opportunity to move up, without the obligation to move out of a position where one excels. We are committed to our employee's success; however, they define it.

It's our dedication to our employees that inspired our leadership to invest in our future and become partially employee-owned through an Employee Stock Ownership Program (ESOP).

Our employees are our greatest strength, and we do all that we can to serve them. We invest in technology as early adopters, allowing us to create transformative and innovative solutions for our customers while exposing our team to cutting edge technology.

We hire outstanding individuals who are committed to curiosity, passionate about emerging technology, and who are excited to find innovative solutions for the biggest tech challenges facing international brands and government agencies today.

We Invest in Individuals Committed to Innovation

AIS is seeking professionals of a certain character and level of excellence. People that we can learn from and that we can help grow to achieve their personal career goals.

We are looking for:

Smart people with a passion for technology
Strong technical capabilities with a consultancy mindset
Close involvement with local technical communities
A willingness to think outside of the box to provide innovative solutions to clients
Ability to solve challenging technical business problems
Self-directed professionals


Our Core Values

Client Success
Continued Learning and Technical Excellence
Strong Client Relationships
Citizenship and Community


EEO Statement

Applied Information Sciences is an Equal Opportunity Employer and does not discriminate on the basis of race, national origin, religion, color, gender, sexual orientation, age, disability, protected veteran status or any other basis covered by law. Employment decisions are based solely on qualifications merit, and business need.
Show more Show less"
2792974099,Data Scientist - Media Technologies,Apple,2021-11-15,United States,"Cupertino, CA",Engineering and Information Technology,Full-time,Computers and Electronics,"
Summary

Do you get excited by driving product impact via measurement and evaluation, for products and services used by hundreds of millions of people globally?


IMG's Media Technology team powers the streaming media experiences on all of Apple’s platforms (iPhones/iPads, Apple TV, Apple Watch and macOS) by building on core technologies and frameworks such as Core Media and AVFoundation. You will partner with Big Data Engineers, Software Engineers and other Data Scientist to use data to drive performance, bring new features and overall help develop the best Audio / Video experience for our users.


Key Qualifications

Experience articulating and translating questions and using statistical techniques to arrive at an answer using available data.

Data-querying skills (SQL and/or Spark, etc.)

Experience with a scripting language for data processing and development (e.g., Python, R, or Scala)

Expertise with statistical data analysis, multivariate analysis AB teting & sampling methods

Strong communication and collaboration skills

Self-motivated and curious with demonstrated critical thinking capabilities and an ability to work with ambiguity.


Description

As a data scientist you will evaluate and help improve Media Technology frameworks. You will collaborate with a team of engineers and cross-functional product leaders to bring analytics rigor and statistical methods to ensure great product quality and amazing user experience.


Education & Experience

BS or MS in a quantitative discipline (Statistics, Operational Research, Bioinformatics, Economics, Computer Science, Sociology, Mathematics, Physics, or similar quantitative field) or equivalent practical experience.


Additional Requirements

Nice to have but not required


Understanding of Machine Learning algorithms, including regression, clustering, classification and neural networks

Software development experience in C, C++, ObjC or Swift


Role Number: 200273199


Show more Show less"
2790014484,Data Scientist,NICE Ltd,2021-11-11,United States,"Chicago, IL",Engineering and Information Technology,Full-time,Computer Software,"At Mattersight Data Scientists serve as subject matter experts on the application of statistics and machine learning in Mattersight products. Data Scientists conduct research, create internal and external software products, and execute and fine-tune existing methodology.

At Mattersight we help our clients make their customer experience organization better. When customers call in our Predictive Behavioral Routing product matches customers with the best representative available.

As a Data Scientist you will be working on machine learning products that identify who the best representative is. Mattersight’s vast store of interaction information, including call transcripts and customer behavior data, provides a fruitful dataset for the data science team. This role provides ample opportunity to flex and improve your optimization, customer segmentation, and NLP skills.

Frankly put, Machine Learning & AI is exploding. That explosion is presenting all kinds of interesting avenues for our business, which is allowing our teams to grow professionally, technically and personally. This is exciting technology in an exciting space & we want YOU to come join us on this adventure. If you want to grow and contribute in ways you didn’t expect, contact us today

Essential Duties And Responsibilities

Analyze, report, and present on findings and behavioral trends
Manipulate and analyze complex, high-volume, high-dimensionality data from varying sources
Drive the collection of new data and the refinement of existing data sources
Develop product offerings through careful consideration of business value and data analyses
Explore high-level, undefined ideas and business problems using unstructured, raw data
Improve internal processes and tools to increase efficiency and spur future product innovation
Spur future product innovation

Required Experience And Abilities

2 or more years of data science work experience
Degrees with a concentration in a quantitative discipline
Familiarity with relational databases and SQL-like query languages
Strong competence with the R programming language
Advanced knowledge of statistics
Strong verbal and written communication skills, listening skills, and effective presentation skills
Ability to impress internal teams and positively influence third-party partners and customers

NICE TO HAVES

Experience in developing and deploying predictive model pipelines
Involvement in R package development
Expertise in PySpark
Past participation in a formal research setting
Experience as a part of a software organization

Who Is Nice-mattersight

Have you ever spoken with someone and felt as though you just clicked? The magical feeling you get is the result of a personality connection. NICE-Mattersight creates that feeling every day, in call centers and companies around the world, through a unique suite of enterprise software solutions.

We have analyzed over a billion interactions for leading healthcare, travel and hospitality, financial, insurance, tech, telecom, utilities and other clients, and built more than 10 million (and counting) behavioral algorithms that leverage a world-renowned personality model. The resulting products help employees and customers have smoother, faster, more productive conversations with each other—in short, better chemistry.

Be You

We are all different and that is powerful. Variability fuels our business and unites our work. It teaches us that strength lies in differences. To see what matters is our culture, and our culture starts with you.

Your different perspectives inspire us to be better. Your diversity fosters creativity and accelerates our innovation. Your unique skills and abilities make us stand out. Your background and experiences help us reach our full potential.

We are committed to a workplace that is increasingly diverse and inclusive, so be your best you.

What You Can Expect

NICE Mattersight values diversity amongst its employees. Employees from all levels of experience and backgrounds are mingled together and are encouraged to learn about projects others are working on. NICE Mattersight’s Chicago office fosters teamwork as well as self-motivation.

Studies have shown that certain groups are less likely to apply for jobs unless they believe they meet every one of the qualifications as described in a job description. Our top priority is finding the best candidate for the job and if you are interested in this position, we encourage you to apply even if you don’t believe you meet every one of the qualifications described

NICE Systems is an Equal Opportunity/Affirmative Action Employer, M/F/D/V.
Show more Show less"
2788849000,"Data Scientist, FIS University Program",FIS,2021-11-09,United States,"Jacksonville, FL",Engineering and Information Technology,Full-time,IT Services and IT Consulting and Financial Services,"Position Type

Full time

Type Of Hire

Associate Development Program (Full Time Hire)

Education Desired

Bachelor's Degree

Travel Percentage

0%

Job Description

Are you curious, motivated, and forward-thinking? At FIS you’ll have the opportunity to work on some of the most challenging and relevant issues in financial services and technology. Our talented people empower us, and we believe in being part of a team that is open, collaborative, entrepreneurial, passionate and above all fun.

Join the 2022 FIS University Program!

As a 2022 FIS University Program full-time employee, you will have the opportunity to participate in team projects, community service activities, professional development seminars and work with a team that is invested in your growth, development, and success; including quarterly performance connects with your manager and bi-annual merit reviews.

This two-year full-time program has start dates in January, March, June, and September with a dedicated “Learning Week” where you will;

Learn how to work within a corporate environment
Learn the structure of FIS and options for growth within the organization
Hear from FIS leadership about their journey and participate in senior leader networking opportunities
Build a network of your peers from across the organization
This position is for a June 27, 2022 start.

About The Team

Our team is focused on one of two different roles. Those who are engaged in the creation and delivery of machine learning derived predictive services and those engaged in the management of our development and production environments and the transformation of data to analytically actionable databases.

What You Will Be Doing

You will apply your knowledge of programming languages, python and Sas or Sas like language
You will transform data into analytically actionable databases
You will develop and test algorithms predicting relevant outcomes covering consumer and commercial behavior
From your algorithm creation work, you will write code that can be used as input to production code
You will participate in production testing, ensuring algorithm creation code that generated development outputs matches those same outputs from the same data processed from input to production code

What You Bring

Bachelor’s degree from job discipline
Proficiency in Microsoft Office Suite
Self-motivated and a willingness to learn
Excellent communication and interpersonal skills

Added Bonus If You Have

You have proficiency in Python and SAS or SAS like database and data science package, e.g. WPS or Stata
You have data processing ETL (extract, transform and load) experience
You have used machine learning libraries, such as scikit-learn or Tensorflow
Successful experiences on data science-related projects in school or at work

What We Offer You

Competitive salary and excellent benefits
The chance to work on some of the most challenging, relevant issues in financial services & technology
A broad range of professional education and personal development possibilities – FIS is your final career step!
Time to support charities and give back to your community
A work environment built on collaboration, flexibility, and respect
Student Loan Repayment Program~ FIS will PAY OFF your principal loan balance over 10 years of service! Eligibility starts after one year of tenure in the program and is for U.S. participants

Privacy Statement

FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice.

EEOC Statement

FIS is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, marital status, genetic information, national origin, disability, veteran status, and other protected characteristics. The EEO is the Law poster is available here supplement document available here

For positions located in the US, the following conditions apply. If you are made a conditional offer of employment, you will be required to undergo a drug test. ADA Disclaimer~ In developing this job description care was taken to include all competencies needed to successfully perform in this position. However, for Americans with Disabilities Act (ADA) purposes, the essential functions of the job may or may not have been described for purposes of ADA reasonable accommodation. All reasonable accommodation requests will be reviewed and evaluated on a case-by-case basis.

Sourcing Model

Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company.

#pridepass
Show more Show less"
2798504465,Data Scientist,Amazon,2021-11-18,United States,"Seattle, WA",Engineering and Information Technology,Full-time,"IT Services and IT Consulting, Computer Software, and Internet Publishing","Description

The Amazon Forecasting and Science for Talents team is a key partner to talent strategy and planning teams across Amazon World-Wide (WW) Consumer, providing essential insights to optimize decision making processes across critical talent initiatives. We forecast out for tens of thousands of hires a year, and talent plan for many more, driving WW initiatives to discover and enable hiring the right people at the right time and place. Our Science team focuses on creating predictive and prescriptive approaches by leveraging statistical techniques, simulations, Machine Learning (ML) and Artificial Intelligence (AI).

Do you want to help build and coordinate one of the largest Global Workforce on the planet through the adoption of data science at Amazon? Are you excited by ML and AI and be a part of Amazon who has been pioneering and shaping the world’s AI/ML technology for decades? In this role you will closely partner with Amazon WW Ops, Finance, HR, and Talent Acquisition leadership teams, and with various engineering, data, and science teams across the company. Your goal will be to discover best in class approaches to help better understand and forecast talent movement and enable your customers to derive actionable plans from data.

We are looking for a Data Scientist with experience in time series forecasting who can work with senior leadership and also partner with technical experts to deliver predictive and prescriptive solutions. The Data Scientist will be comfortable leading statistical and ML projects from conception to production, including understanding business needs, transforming and exploring data, building and validating ML models, and deploying completed models on the AWS cloud. Finally, this person will be an expert at synthesizing and communicating insights and recommendations to audiences of varying levels of technical sophistication.


Basic Qualifications

4+ years of hands-on experience in predictive modeling and statistical analysis
2+ years of experience in an ML Engineer or Data Scientist role building and deploying ML models on the cloud, including advanced deep learning models
Subject Matter Expertise in time series forecasting
Experience writing code in Python or similar with impeccable documentation for efficient knowledge sharing and reproducibility
Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment
Excellent communication skills with ability to explain complex technical concepts to non-technical audience while also efficiently interacting with technical peers

Preferred Qualifications

Master’s degree or PhD in a highly quantitative field (Computer Sciences, Machine Learning, Statistics, Applied Mathematics, Operational Research, etc)
Experience practicing ML on the cloud and quickly cycling through ML initiatives at scale
Ability to develop strategic, baselined, data modeling processes, and to efficiently determine cause-and-effect relationships
Experience with dev/ops setting up ML infrastructures on the cloud
Experience in People/HR/Talent or Supply Chain is a plus
Publications or presentations in recognized ML journals or conferences is a plus
Ability to work on a diverse team or with a diverse range of coworkers

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.

For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us

We believe passionately that employing a diverse workforce is central to our success and we make recruiting decisions based on your experience and skills. We welcome applications from all members of society irrespective of age, gender, disability, sexual orientation, race, religion or belief.


Company - Amazon.com Services LLC

Job ID: A1557871
Show more Show less"
2799424550,Data Scientist,Colle McVoy,2021-11-19,United States,"Minneapolis, MN","Engineering, Analyst, and Information Technology",Full-time,Marketing and Advertising,"Colle McVoy leads brands to their next. We combine purpose, innovation and experience in new ways to give businesses a competitive advantage, because brands that set the bar win. To help fulfill this mission, we need talent deeply rooted in the marketing strategies and techniques of now paired with the burning curiosity and courage to shape what’s next. We nurture a creatively driven, award-winning culture that’s all about empowered entrepreneurship – where people can be the inspired, energized, authentic individuals they are, while embracing opportunities to push themselves and the work. We welcome applicants seeking meaningful careers that never stop evolving and who share our values of passion, partnership, integrity and courage.




Data Scientist

Colle McVoy is on the hunt for a skilled storyteller to join our team as a Data Scientist. Actually, we’re looking for a data-wranglin’, chart-popping, truth-hunting, insight-mining, analysis Adonis.




If numbers have a way of speaking to you, you may be the perfect fit for our growing team. As a Data Scientist at Colle McVoy, you’ll partner with teams across the agency to bring data-driven thinking to everything we bring forward to clients. Far beyond reporting, your contributions will assist with full funnel predictive modeling, brand strategy development, and creative insights. Our ideal candidate will have a proven track record of bringing disparate data sources together (ranging from site metrics, first-party data, CRM, social media, and third party vendors) to tell a cohesive story and bring forth surprising insights.




Responsibilities:

Data wrangling. Aggregate, maintain, and analyze streams of disparate data from paid, owned and earned sources of media.
Curious analysis. Strive to seek out the WHY behind changes in data behavior.
Data hunting. Seek out new data sources to address client needs reactively and proactively.
Storytelling. Translate complex data science ideas into digestible and actionable insights for the agency and client teams.
Fortune telling. Yep. You’ll go beyond reporting what happened to helping clients predict what outcomes they can expect.
Dashboarding. Partner with cross-agency teams to develop and maintain performance dashboards that encompass frequent or real-time results, analysis and insights, and future forecasts.
Building. In addition to contributing to make ideas and processes better, you’ll contribute to building out those approaches to put them into action. This includes coding, debugging, and constantly optimizing.




Required Skills:

Mastery of coding, math, and data science fundamentals.
Proficient in R, Python and Excel environments
Experience in data collection, preparation, visualization and presentation—inclusive of complementary tools (e.g., AWS, SQL Server, Power BI, Tableau)
Knowledge of modeling algorithms appropriate for solving marketing challenges (e.g., clustering, neural networks, time series models)
Collaboration and partnership




Qualifications:

Bachelor’s degree or equivalent industry experience
Minimum 2 years of experience
Demonstrated proficiency using database management platforms and software MySQL, R, Python preferred) and experience in data management, data administration, and data blends and joins across multiple sources
Site and digital analysis skills using various programs (Google Analytics, Adobe Analytics, or others)
Experience in web tagging and data management platforms (Google Tag Manager, Tealium, or others) or website data and event management preferred
Experience with data visualization platforms (Tableau,Power BI[MD1] [MD2] , Excel, Google Data Studio preferred)
Familiarity with media tools (Google Ads suite, demand side platforms, MRI Simmons, SEMRush) or others preferred
Proficient in Microsoft Word, Excel, PowerPoint, and Outlook
Ability to travel as needed




About Colle McVoy:

Colle McVoy is a full-service creative agency that leads brands to their next. We combine purpose, innovation and experience in new ways to give businesses a competitive advantage. We bring this approach to a diverse collection of client partners, including 3M, AccuWeather, AGCO, Anytime Fitness, Associated Bank, Burnett Dairy, Capital One, CHS, Children’s Health, Credit Sesame, Cub Cadet, Deluxe Corporation, Elanco, Florida’s Natural, Houston White, Jackson Hole Travel & Tourism, Land O'Lakes, Medtronic, the Recreational Boating & Fishing Foundation, Schwan’s Home Delivery, Target, UnitedHealth Group, U.S. Bank, Vermont Creamery and Zoetis, among others. Headquartered in Minneapolis, Colle McVoy has been named a Best Place to Work by Ad Age, Outside magazine and the Star Tribune. For more information, visit collemcvoy.com or follow us on Facebook, Twitter and Instagram.




We are an Equal Opportunity Employer.

Show more Show less"
2794689898,Data Scientist,DriveTime,2021-11-16,United States,"Dallas, TX",Engineering and Information Technology,Full-time,"Motor Vehicle Manufacturing, Financial Services, and Retail","DriveTime Needs a Data Scientist



 



Headquartered in Tempe, Arizona and Dallas, TX, DriveTime is the largest privately owned used car sales and finance company in the country. With more than 130 dealerships, 3 operations centers and 15 reconditioning centers across the nation, our 4,000+ employees are focused on getting the right customer in the right car, at the right terms.  With over 25 years of industry experience, and our dedication to streamlining the purchase process, we're redefining what it means to buy and finance a used car.



 



As focused as we are on our customer, we take that same focus on finding the right talent for the right opportunities within our organization.  Across the nation, from our home office and operations centers to our retail locations and reconditioning centers, we are looking for talented individuals like yourself to join our ever-growing team!



 



That’s Nice, But What’s the Job?



 



In short, as a Data Scientist you will design, develop and implement analytical solutions to support multiple products, business units and verticals.



 



In long, the Data Scientist is responsible for:



 



Work with business partners to define objectives and build appropriate analytical solutions
Partner with business customers to manage data for modeling and analytics
Partner with Machine Learning Engineers in development and implementation of models
Present results of analysis to leaders and colleagues

 



So What Kind of Folks Are We Looking for?



Excellent verbal and written communication skills. The ability to talk and write with confidence, charisma and competence for a wide variety of audiences including management.
Organization and time management skills in spades. You’ll be handling multiple projects and deadlines that will require you to prioritize then re-prioritize… then… re-prioritize again.
Intellectual curiosity. Why? What? How?  Do you find yourself always wanting to learn more and broaden your knowledge base?  If so, this could be the role for you.
Agile in a fast-paced environment. We move, and we move quickly. Thriving in an environment that never stops, is a must.
Rebel with a cause. You are always looking beyond the obvious for continuous improvement.

 



The Requirements.



 



Bachelor’s Degree in Math, Statistics, Physics, Computer Science, or related discipline. Master’s degree preferred.
1-3 Years of Experience Working in a Data Scientist or Statistician Role
Demonstrated experience in Python, R, Julia or other analytical software
Experience in RMDBS and Big Data environments such as Snowflake.
Ability to develop, understand and interpret results of statistical learning/machine learning techniques
Experience with Linux, git/version control. Build/release pipelines a plus
Experience leveraging MLOps methodology in Azure, AWS or GCP. Cloud certifications is a plus

 



Anything Else?  Absolutely.



 



DriveTime was awarded Top Companies to Work for in AZ by AZCentral.com for our great culture and one of the Best Places to Work in IT as awarded by PBJ.  Essentially we offer a creative, transparent and fun environment since, well, we work here too.  DriveTime was also voted the Fastest-Growing Private Companies by Inc 5000, and we aren’t slowing down anytime soon!



 



So What About the Perks?  Perks matter.



 



Medical, Dental and Vision. DriveTime pays a nice chunk of your premiums to keep the cost as low as possible for our employees.
16 days of PTO and 6 paid Holidays. Because who doesn’t love time off?
Benefits like 401(k), company paid life insurance, short and long-term disability.
Casual Dress. Come dressed in jeans (you’ll fit right in with the rest of us).
Game Room. Gimme a break - no, not a Kit Kat ad but we do have a ping-pong table, pool table and Virtual Reality if you ever need a break in your day.
Wellness Program and In-House Gym. We want our employees to be the best versions of themselves. That’s why we offer a Wellness Program that includes an in-house gym, B12 shots, teeth cleanings, biometric screenings and much more!
Growth opportunities. DriveTime takes a lot of pride in promoting from within. We have spent the last 14 years growing our team members and taking them on the path to owning their careers!
Show more Show less"
2789162897,Data Scientist,Concentra,2021-11-11,United States,Dallas-Fort Worth Metroplex,,Full-time,,"Overview

Apply scientific principles to healthcare problems by analyzing complex data sets. You will create visualizations and develop models to drive data insights and scale algorithms. The data scientist will work with cutting edge cloud-based services and machine learning algorithms to modernize the way AI is deployed in healthcare. In partnership with clinicians, cloud partners, and business owners you will work backwards from business objectives to drive scalable machine learning solutions and pull through the appropriate technology as needed. You will be a technical leader influencing the analyses and promoting best practices within the team. You should be passionate about working with data, relentless in focus on quality, have a solution mindset, and focused to answer key healthcare challenges.




MAJOR DUTIES AND RESPONSIBILITIES:

Identifying the data-analytics problems that offer the greatest opportunities to the organization
Determining the correct data sets and variables
Collecting large sets of structured and unstructured data from disparate sources
Cleaning and validating the data to ensure accuracy, completeness, and uniformity
Devising and applying models and algorithms to mine the stores of big data
Analyzing the data to identify patterns and trends
Interpreting the data to discover solutions and opportunities
Performing statistical analytical techniques ranging from basic descriptive techniques to advanced regression and multivariable techniques, using various statistical software programs.
Communicating findings to stakeholders using visualization and other means
Make recommendations for new metrics, apply analytical techniques, and build ML models to improve insights for clinical analytics
Ability to work in a highly collaborative environment with peers that have a range of technical aptitudes to understand business requirements and build analytical solutions to achieve key business goals.
Maintain an understanding of the latest trends in data science and machine learning.
Ability to document technical requirements, code comments, and compile white papers to relay technical methodology and key findings.
Leading development, execution, and validation of highly complex algorithms and predictive models from large sets of data
Partnering with business subject matter experts to select relevant sources of information and collect necessary data
Communicating new knowledge and insights gained from mining and analyzing large data sets
Transferring knowledge and concepts to IS and business teams that are implementing the actual system
Mentoring and working collaboratively with other data scientists on specific projects, improving team infrastructure and participate in methodology and code reviews
Research and implement novel ML approaches to accelerate interoperability, knowledge extraction, enterprise search, real-time workflow orchestration, and more
Have a keen ability to analyze, extract, normalize, understand, and label relevant healthcare data

WORKING CONDITIONS:

Minimal Travel
Office

  JOB-RELATED SKILLS/COMPETENCIES:

Excellent verbal and written communication skills.
Excellent organizational skills and attention to detail.
Able to multitask, prioritize, and manage time effectively.
Strong math skills.
Problem-solving aptitude.
Intellectual curiosity and inquisitiveness are highly desirable qualities.

EDUCATION/CREDENTIALS:

Master’s Degree in Health Science-related discipline, public health, statistics, economics, mathematics, healthcare, or related quantitative field, or equivalent experience.
Extensive background in data mining and statistical analysis.
Technical experience and data management skills including data extraction, transformation, metadata capabilities.
Advanced proficiency with MS Excel and PowerPoint.
Track record of publications.
At least five years’ experience with SQL and statistical software packages (Python, R, SAS/SPSS) required.
Experience using business intelligence tools (Tableau/MicroStrategy/Power BI) and data frameworks.

Employee Benefits

401(k) Retirement Plan with Employer Match
Medical, Vision, Prescription, Telehealth, & Dental Plans
Life & Disability Insurance
Paid Time Off
Colleague Referral Bonus Program
Tuition Reimbursement
Commuter Benefits
Dependent Care Spending Account
Employee Discounts

We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation, if required.

 

*This job requires access to confidential and sensitive information, requiring ongoing discretion and secure information management*

 

Concentra is an Equal Opportunity Employer, including disability/veterans 

Show more Show less"
