job_id,title,comapany,date,location,place,job_function,employment_type,industries,description
2804763845,Data Analyst,ReUp Education,2021-11-19,United States,"Austin, TX ",Information Technology,Full-time,Higher Education,"The role

At ReUp, our Analytics team uses data to create insights that drive progress toward ReUp’s goals. We work toward providing easily accessible, easily understandable, and actionable data and insights to each team at ReUp.

We are looking for an experienced Data Analyst to dive deep into our data, work collaboratively across teams, and share insights. You will play a central role in bringing data to the forefront of all decisions and be an important data advisor at the launch of new initiatives. If you are a curious analyst with strong SQL, Python and business acumen, then we want to hear from you! This is an exciting role with varying responsibilities from analytics and reporting to light data engineering, data product, performance analysis, insight generation, and strategic recommendations. This is a full-time position.

What We Do

Founded in 2015, ReUp Education is the only organization that focuses exclusively on helping colleges and universities engage and re-enroll the more than 40% of US students who have “stopped out” and support them until graduation, through our technology-enabled service. To date, we have re-enrolled over 16,200 students, helping 3800 of those students to graduate, and recaptured over $55.3 million in tuition for our university partners.

Responsibilities

Visualize key information through dashboards and reporting to allow teams to understand and use data to power daily decision-making.
Support the Partner Success team in creating external-facing reports to share performance, insights, and updates with client colleges and universities.
In partnership with our Marketing, Product and Coaching teams, develop research questions, conduct analyses, synthesize findings, and communicate recommendations that will help ReUp reach its goals.
Support all internal teams to become more data-driven in their work through developing tools, training, automating processes, and day-to-day support.
Support and lead validation efforts to ensure we have an accurate, scalable, stable data system.
Identify and lead opportunities to improve our data system and the ways we use data as a company.
Analyze client data in SQL, statistical languages, and BI tools like Tableau and Mode Analytics.


Qualifications

Research shows that women and people from underrepresented groups often only apply to jobs if they meet all of the qualifications. However, no one ever meets 100% of the qualifications. ReUp encourages you to break that statistic and to apply. We look forward to your application.
Bachelor’s degree in Mathematics, Statistics, Economics, Business, Public Policy, Research, or quantitative focused study [or comparable experience in the field]
3-5 years of related work experience in data and analytics
Experience using data and analysis to communicate ideas and make recommendations
Ability to engage cross-functional audiences in conversations about analysis and data
Experience with at least one analytics / visualization tool such as Tableau and Mode Analytics
Highly analytical and quantitative with strong self discipline
Experience with statistical analysis techniques such as correlation and regression
Strong fluency in any of the following: SQL, Python, R, Stata
*SQL & Python preferred
*Familiarity with post-secondary education data a plus
*Familiarity with user analytics and/or marketing analytics a plus
*Familiarity with machine learning, predictive modeling, and natural language processing a plus


What does success look like?

You are able to communicate complex ideas effectively
You proactively look for trends in data and provide actionable insights
Your attention to detail leaves no stone unturned
You can look across multiple data initiatives and see themes that will help us support re-entering students and their educational outcomes
You have a passion to support data driven decisions while recognizing the humans behind the numbers


Compensation & Benefits

Competitive salary (commensurate with experience and location)
Medical, dental, and vision insurance for employees; we pay 100% of the employee's premium and 50% of any dependents' premiums
Flexible time off and remote work opportunity
401(k) plan
A diverse team that fosters a high level of collaboration despite being highly distributed
We provide your choice of a Mac or PC laptop


Location

ReUp is a remote organization with a geographically distributed team. This position will be based remotely in one of the states listed: AL, AZ, CA, FL, GA, IL, MA, MI, MO, NC, NH, NY, OH, OR, PA, RI, SC, TN, TX, UT, VA, and WI.

Company Culture

TEAMWORK * RESULTS * CONSTANT LEARNING * AGENCY * DIVERSITY, INCLUSION & EQUITY * JOY

ReUp employees share a passion for improving outcomes for stopout students. We connect with students to get Results as they embark on completing what they started. We believe in the power of human potential and that supporting an individual’s Agency acts as a catalyst for positive change and resiliency. We support Diversity, Inclusion & Equity, for both the students we work with and in our hiring practices. We value Teamwork and strive to create a safe and supportive environment where trust, communication, creativity, and humility are valued as highly as technical skills. We tackle hard problems with curiosity and take action towards continuous improvement and Constant Learning. Approaching our work with open hearts, open minds, and seeking collective success creates Joy. If that sounds like your dream work environment, we look forward to hearing from you.

ReUp Education is an equal opportunity employer. Our company values diversity and believes diverse teams make innovation possible. We encourage all qualified applicants from any race, color, religion, sex, gender identity, sexual orientation, national origin, disability status, protected veteran status, or other characteristics to apply

Powered by JazzHR

klDmOincIe
Show more Show less"
2790885462,Data Analyst,Lucid,2021-11-13,United States,"Salt Lake City, UT",Information Technology,Full-time,"Marketing and Advertising, Computer Software, and Internet Publishing","In today’s tech environment, strategic thinking must be paired with strong analytical skills. As an Analyst II on Lucid’s Strategy & Analytics team, you will be expected to be fluent in all aspects of strategic problem solving - from identifying opportunities to analyzing data, presenting results, and driving change. This role is designed for candidates who have already honed their technical skills working with data and are ready to take their careers to the next level.

As part of the team, you will rotate to a new function after 9-12 months, allowing you to see multiple sides of the business and expand your knowledge and experience. The groups supported by analysts from the Strategy & Analytics team include Marketing, Demand Generation, Sales Operations, Customer Success, Product, and Strategy. The tool set you develop and use will be similar across these functions, but each presents domain-specific challenges that will provide unique opportunities for learning.

Some examples of past projects from our team include creating a customer health score to highlight at-risk accounts, identifying opportunities to accelerate product adoption at enterprise companies, creating tools to automate the analysis of A/B tests, finding ways to increase collaboration and virality of our product, and building dashboards to help sales reps target high-potential accounts.

Although your day-to-day work will be with the function to which you are assigned, you will be well-supported by the rest of the Strategy & Analytics team. While we are physically distributed throughout the office, we maintain close ties by holding weekly team trainings, daily working sessions, and regular team activities. We help each other whenever possible, and with the collective efforts of the full team, there’s rarely a question we can’t answer.

At Lucid, we stand by these core values: teamwork over ego; innovation in everything we do; individual empowerment, initiative, and ownership; and passion and excellence in every area. They aren’t just phrases to hang on the wall—they are what bring us together in a mission to help teams see and build the future.

We also know that innovation, creativity, and teamwork come more naturally in an environment where each employee is allowed to bring their whole self to work. To that end, we celebrate a diverse and inclusive work environment where people from various backgrounds are respected and supported for the unique perspectives they bring to the table. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or veteran status. If you have a disability or special need that requires accommodation, please let us know.

Responsibilities

Work with senior leaders and other stakeholders within various departments at Lucid
Identify and understand problems and opportunities
Come up with data-driven recommendations
Implement new initiatives that help grow the business
Other duties as assigned

Requirements

Bachelor's degree, ideally in a technical or quantitative field
1+ years of data analysis experience
Proficient with SQL
Basic understanding of statistics and hypothesis testing
Great communication skills, both written and verbal
Able to think strategically and tackle open-ended problems
Detail-oriented, organized, and a good team player

Preferred Qualifications

2+ years of data analysis experience
Passion for problem-solving - If you’ve ever been so absorbed in a problem that your mind couldn’t rest until you figured it out, you’ll be in good company.
Willing to help and be helped - Our impact comes only through helping others make better decisions using data. We recognize that we’re stronger together - there’s no shame in asking for help, we’re not afraid to say “I don’t know”, and we actively seek feedback.
Desire to learn - You’ll often be answering questions that have never been answered before, which requires a high level of intellectual curiosity and an eagerness to dive into new problems, domains, tools, and techniques.

Show more Show less"
2800461557,Data Analyst,Vanguard,2021-11-16,United States,"Charlotte, NC",Research and Analyst,Full-time,Financial Services,"Overview Of Retail Strategic Support (RSS)

As the center of excellence for RIG, RSS will provide a single narrative of the value delivered, ensuring consistency in the application and sharing of best practices across the division in a more structured way. We will create an organization of thriving functional experts and cultivate deep expertise in areas spinal to RIG’s success. We will build a depth of knowledge in a set of specific areas, bringing that knowledge to bear in our everyday work, and in developing others around us. Everything we do is aligned with our vision; Win the Day, Discover the Possibilities, Steward Divisional Investments, and Thrive as Functional Experts.

Discover New Approaches To Complex Business Problems

Responsible for wrangling large and messy datasets and be able to solve real-world problems across various sub-division. Design/run experiments, research and discover innovative solutions to optimize profitability and customer experience.

Core Responsibilities

Engages with internal partners to understand business strategy, questions, and goals. Brings structure to business requests, translates requirements into an analytical project approach, and supports projects through completion.
Acquires and compiles structured and unstructured data and verifies its quality, accuracy and reasonableness.
Performs analyses of historical data to surface trends and insights using analytical methods.
Prepares and delivers visualizations and internal presentations that translate analytic insights into tangible, actionable solutions for business partners to implement.
May own and manage recurring analytic or reporting processes.
Participates in special projects and performs other duties as assigned.

Qualifications

Minimum of three years related work experience.
Undergraduate degree or equivalent combination of training and experience.

Additional Qualifications

Knowledge of SQL, Tableau or Python is a plus.

Special Factor

Vanguard is not offering visa sponsorship for this position.

About Vanguard

We are Vanguard. Together, we’re changing the way the world invests.

For us, investing doesn’t just end in value. It starts with values. Because when you invest with courage, when you invest with clarity, and when you invest with care, you can get so much more in return. We invest with purpose – and that’s how we’ve become a global market leader. Here, we grow by doing the right thing for the people we serve. And so can you.

We want to make success accessible to everyone. This is our opportunity. Let’s make it count.

Inclusion Statement

Vanguard’s continued commitment to diversity and inclusion is firmly rooted in our culture. Every decision we make to best serve our clients, crew (internally employees are referred to as crew), and communities is guided by one simple statement: “Do the right thing.”

We believe that a critical aspect of doing the right thing requires building diverse, inclusive, and highly effective teams of individuals who are as unique as the clients they serve. We empower our crew to contribute their distinct strengths to achieving Vanguard’s core purpose through our values.

When all crew members feel valued and included, our ability to collaborate and innovate is amplified, and we are united in delivering on Vanguard's core purpose.

Our core purpose: To take a stand for all investors, to treat them fairly, and to give them the best chance for investment success.
Show more Show less"
2792434910,Data Analyst,CNN,2021-11-14,United States,"Atlanta, GA",Information Technology,Full-time,Broadcast Media Production and Distribution,"Company Overview

WarnerMedia is a powerful portfolio of iconic entertainment, news, and sports brands. We bring people, technology, and the world’s best storytellers together to drive culture and meaningful connection. We believe the enduring power of stories can open our eyes to the world, to each other, and to new and different perspectives.

This is our story

We are the now and the next. The power behind the people building the future. We are born from the spirit of innovation. We are created from the idea that people around the world want more, need more, deserve more. We are the home of the global digital revolution. We are CNN.

See what it’s like to work at CNN! Follow us on Instagram, Twitter and Facebook.

Join us. Shape your story here.

WarnerMedia is a leading media and entertainment company that creates and distributes premium and popular content from a diverse array of talented storytellers and journalists to global audiences through its consumer brands including HBO, HBO Max, Warner Bros., TNT, TBS, truTV, CNN, DC Entertainment, New Line, Cartoon Network, Adult Swim, Turner Classic Movies, and others.

This is our story.

We are the now and the next. The power behind the people building the future. We are born from the spirit of innovation. We are created from the idea that people around the world want more, need more, deserve more. We are the home of the global digital revolution. We are CNN.

See what it’s like to work at CNN! Follow us on Instagram, Twitter and Facebook.

The Job

The Data Analyst will support Data Health & Quality, responsible for analyzing and monitoring TV data quality from a variety of sources for the CNN Research and Analytics team. This person will build analytics tools and models to automate and scale this work.

The Daily

Build interactive analytics tools and dashboards to monitor and validate TV audience measurement by Nielsen and other syndicated data sources
Proactively identify and investigate irregularities in audience/consumer data
Develop predictive models to automatically alert the Research team to data quality issues
Perform ad-hoc exploratory analysis of TV audience viewership trends
Support and collaborate with the Research team on data requirements and automated systems
Vet and compare new syndicated data sources for TV & advertising measurement

The Essentials

B.S./B.A. in Statistics, Economics, Data Science, Data Analytics, Computer Science, or similar quantitative discipline.
3+ years of experience using programming skills to analyze large datasets
Demonstrated experience building tools that monitor data health, data irregularities
Strong R Programming and/or SQL skills required
Deep knowledge of media math/media data (primarily Nielsen) industry preferred
Experience with Statistical Modeling, Machine Learning a preferred
Experience with BI tools, like Looker, Tableau a plus
Demonstrated ability to translate complex concepts between business and technical groups
Ability to conduct logical tests against databases to ensure data quality and accuracy.
Highly organized, inquisitive, with exceptional attention to detail.

The Perks

Exclusive WarnerMedia events and advance screenings
Paid time off every year to volunteer for eligible employees
Access to well-being tools, resources, and freebies
Access to in-house learning and development resources
Part of the WarnerMedia family of powerhouse brands

Warner Media, LLC and its subsidiaries are equal opportunity employers. Qualified candidates will receive consideration for employment without regard to race, color, religion, national origin, gender, sexual orientation, gender identity or expression, age, mental or physical disability, and genetic information, marital status, citizenship status, military status, protected veteran status or any other category protected by law.
Show more Show less"
2796791941,Data Analyst,Tata Consultancy Services,2021-11-17,United States,"Bellevue, WA",Information Technology,Full-time,IT Services and IT Consulting,"Responsibilities:

· Work closely with IT and Business team to understand information requirements and business rules.

· Conduct data analysis as per project requirements

· Ability to convert business requirement into meaningful and explanatory visualization

· Understand and review various source specification documents and define data derivation and mapping rules for extracting data from various data sources

· Create mockup layout design and wireframes using visualization features available in Tableau

· Good in data Storytelling and chart optimization.

· Define data derivation and mapping rules for extracting data from various data sources.

· Ability to interpret data and analyze results using statistical technique's




Requirements:

· Computer Engineering (CE), Computer Science (CS) or Software Engineering (SE), Information Technology, Information Systems, Management Information Systems, Math, Physics, Statistics

· Cumulative GPA of 3.0 or higher

· Knowledge of basic computer science concepts, programming, Information Systems. Knowledge of one programming language is a must (preferable Python)

· Strong Knowledge and experience of writing queries in SQL and query optimization

· Knowledge of statistics and basic data analytics concepts to derive information from data. Knowledge of machine learning algorithms and techniques is a plus.

· Strong analytical ability to collect data from different sources, analyze it and present it to stakeholders

· Exposure to BI tools, Data Visualization, ETL concepts and application.

· Interest and willingness to travel and relocation




Qualifications:

· Outstanding attention to detail and capacity to demonstrate continual learning

· Exceptional analytical and problem solving capabilities

· Excellent deductive and inductive reasoning skills

· Strong interpersonal verbal and written skills

· Ability to work both individually and with teams

Show more Show less"
2801169795,Data Analyst,Cloudflare,2021-11-19,United States,"Kansas City, MO",Information Technology,Full-time,"IT Services and IT Consulting, Computer and Network Security, and Internet Publishing","About Us

At Cloudflare, we have our eyes set on an ambitious goal: to help build a better Internet. Today the company runs one of the world’s largest networks that powers approximately 25 million Internet properties, for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through its intelligent global network, which gets smarter with every request. As a result, they see significant improvement in performance and a decrease in spam and other attacks. Cloudflare was named to Entrepreneur Magazine’s Top Company Cultures list and ranked among the World’s Most Innovative Companies by Fast Company.

We realize people do not fit into neat boxes. We are looking for curious and empathetic individuals who are committed to developing themselves and learning new skills, and we are ready to help you do that. We cannot complete our mission without building a diverse and inclusive team. We hire the best people based on an evaluation of their potential and support them throughout their time at Cloudflare. Come join us!

About The Department

Cloudflare is looking to build and grow our data analytics/business intelligence team that will be responsible for building a large-scale enterprise modern data lake and EDW that combines massive petabyte scale traffic logs with data from various business systems supporting product, marketing, customer support, sales, finance etc. and enabling easier consumption of that data using tools to drive standard reporting, adhoc/exploratory analytics and advanced insights using data science models.

About The Role

As part of this initiative, we are looking for a strong data analyst to come join Cloudflare and help us drive analytic insights and best practices at scale from the ground up. Success in this role comes from marrying a strong data background with acute product and business acumen to deliver highly strategic and compelling insights that accelerate our business growth and influence our product decisions within Cloudflare.

What we look for: Data analysis, Business Analysis, Storytelling, Strong Business & Product Acumen, Cross-functional Collaboration, Creative Problem Solving, Agile

What you'll do

Fundamental understanding of the data landscape i.e tooling, tech stack, source systems etc. and work closely with the Data Engineering team to improve the data collection and quality.
Understand business/product strategy and high-level roadmap and align analysis efforts to enable them with data insights and help achieve their strategic goals.
Audience focused presentation and storytelling skills focused on key takeaways and recommendations in a crisp and concise manner.
Ability to define and spot macro and micro levels trends with statistical significance on a regular basis and understand key drivers driving those trends.

Examples Of Desirable Skills, Knowledge And Experience

Bachelor’s or Master’s Degree in Computer Science or Engineering or related experience required.
Data analyst experience ideally in a large scale environment (PBs scale, globally distributed teams).
Proven results oriented analysis that helped support positive change in the business strategy.
Experience in Python, R, SQL, Tableau, Google Analytics, Hive and BigQuery (or any other Big data/Cloud equivalent) etc.
Capable of working closely with business including but not limited to, Engineering, Sales, Marketing, and Product teams to ensure data initiatives are aligned with business needs and is of high quality.
Experience with a fast-growing SaaS business based company is preferred.

What Makes Cloudflare Special?

We’re not just a highly ambitious, large-scale technology company. We’re a highly ambitious, large-scale technology company with a soul. Fundamental to our mission to help build a better Internet is protecting the free and open Internet.

Project Galileo : We equip politically and artistically important organizations and journalists with powerful tools to defend themselves against attacks that would otherwise censor their work, technology already used by Cloudflare’s enterprise customers--at no cost.

Athenian Project : We created Athenian Project to ensure that state and local governments have the highest level of protection and reliability for free, so that their constituents have access to election information and voter registration.

Path Forward Partnership : Since 2016, we have partnered with Path Forward, a nonprofit organization, to create 16-week positions for mid-career professionals who want to get back to the workplace after taking time off to care for a child, parent, or loved one.

1.1.1.1 : We released 1.1.1.1 to help fix the foundation of the Internet by building a faster, more secure and privacy-centric public DNS resolver. This is available publicly for everyone to use - it is the first consumer-focused service Cloudflare has ever released. Here’s the deal - we don’t store client IP addresses never, ever. We will continue to abide by our privacy commitment and ensure that no user data is sold to advertisers or used to target consumers.

Sound like something you’d like to be a part of? We’d love to hear from you!

This position may require access to information protected under U.S. export control laws, including the U.S. Export Administration Regulations. Please note that any offer of employment may be conditioned on your authorization to receive software or technology controlled under these U.S. export laws without sponsorship for an export license.

Cloudflare is proud to be an equal opportunity employer. We are committed to providing equal employment opportunity for all people and place great value in both diversity and inclusiveness. All qualified applicants will be considered for employment without regard to their, or any other person's, perceived or actual race, color, religion, sex, gender, gender identity, gender expression, sexual orientation, national origin, ancestry, citizenship, age, physical or mental disability, medical condition, family care status, or any other basis protected by law. We are an AA/Veterans/Disabled Employer.

Cloudflare provides reasonable accommodations to qualified individuals with disabilities. Please tell us if you require a reasonable accommodation to apply for a job. Examples of reasonable accommodations include, but are not limited to, changing the application process, providing documents in an alternate format, using a sign language interpreter, or using specialized equipment. If you require a reasonable accommodation to apply for a job, please contact us via e-mail at hr@cloudflare.com or via mail at 101 Townsend St. San Francisco, CA 94107.
Show more Show less"
2805796618,Data Analyst,BuildZoom,2021-11-19,United States,"Scottsdale, AZ",,Full-time,,"BuildZoom used big data to help homeowners build $300M of construction projects this year, with nearly double expected next year. Come build the next stage of your data career with us as the newest member of our small but influential Data Team.




You’ll be instrumental in uncovering value and insights in our largest-in-the-US database of Building Permits, Licenses, and Project Details on historical and ongoing construction activity.

You’ll use your data savvy, tech skills, and acute attention to detail to have a huge impact across Engineering, Product, Business Intelligence, and Analytics Support for our array of Fortune 500 data clients.




Our hybrid-remote team is ego-free, always learning, and can’t wait to welcome someone to the team who thinks like a customer, has a passion for the details, and communicates exceptionally well verbally and visually.




A day on the Data Team may look like this:

Write new SQL data transformations in our Data Warehouse using dbt to enhance our BI and Product Analytics dashboards.
Answer a question from our CEO about a user-driven KPI over the past 6 months. Code a quick POC of an improved metric in our BI tool.
Collaborate with our Data Engineers to QA new features in our data export pipelines. Write SQL tests in Snowflake to ensure data integrity before and after. Run jobs in Airflow and communicate your findings to the CTO during our regular standup.
Dig into a data request from a Fortune 500 data partner to identify the volume of Solar Installation projects across several major cities. Present your analysis in a Google Sheet with pivot tables, calculated fields, and crisp visualizations.
Produce new Product Analytics in a Jupyter Notebook for an experimental project by our Growth team.




Mastering our stack:

Databases: Billions of rows across a complex data model - Snowflake, MySQL, Redshift, Postgres
File Systems: AWS S3, Linux Shell
ELT: dbt, Airflow, Matillion
BI: Sisense for Cloud Data Teams




About You:

2+ years experience as a Data Analyst, QA Analyst, or other data-focused role with demonstrated success
Deep SQL skills -- You know how and why to left join to a correlated sub-query
Exceptional communication and presentation skills
You love customers and have a history of understanding their needs and providing solutions. You think of your teammates as customers too.
Designing Charts and Dashboards in a modern BI tool




Nice-to-have:

Relational & Dimensional data modeling (star schema, Kimball methodology)
Experience with ELT/ETL tools (Airflow, dbt, (Matillion|Fivetran|Stitch))
Experience with applied statistics




Familiarity with:

Jupyter Notebooks / Google Colab / Pandas
Git
Geo-location tools & APIs




Benefits at BuildZoom:

Competitive salary, targeting 70-95K starting range for this role (Phoenix, San Francisco, or Remote).
Full medical, dental, and vision
Managed 401K
Generous Stock Options
MacBook Pro and everything you need to be productive
In-person gatherings with our remote teams as often as possible near our San Francisco or Phoenix offices once Covid is finally behind us!

 




About BuildZoom:

Like a wedding-planner, real-estate agent or financial planner, BuildZoom provides essential expertise and oversight during a complex and costly life-changing project. We help homeowners build a new home or finish a major remodel with confidence. Our team of Project Managers use our big data and machine-learning tools to identify appropriate local contractors, collect and compare bids, finalize contracts, and manage the schedule through to completion. This level of expertise and advocacy has long been used for super high-value projects, and now we’re bringing it to the rest of us in the Trillion-Dollar-Plus residential projects industry. 

Come build with us!

Show more Show less"
2801390271,Business Data Analyst,Mobinity Global,2021-11-19,United States,"Philadelphia, PA",,Full-time,,"About Mobinity Global:

Mobinity Global is a recruitment consultancy firm that helps companies such as Dell, Citadel, Qualtrics, PNC, Venture for America, RippleMatch, SAP, etc recruit faster and with more convenience.

We are transforming the way recruiting is done in the digital age. We work with a number of top tier companies, tech startups, freelance companies, Industry professionals and subject matter experts for projects, internships, jobs and freelance work.

If you meet the below eligibility criteria, please apply and our recruitment team will connect with you to understand your strengths and strategize your career ahead.

We plan to build a strong connection with all of our applicants so that we can facilitate both our employment partners and potential employees now as well as in the future.

Eligibility Criteria:

Your year of graduation is 2020 or later. (Masters Candidates can also apply)
A degree in Mathematics, Economics, Computer Science, Information Management or Statistics

Description:

We are looking for a passionate certified Data Analyst. The successful candidate will turn data into information, information into insight and insight into business decisions.

Duties and responsibility:

Interpret data, analyze results using statistical techniques and provide ongoing reports
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintain databases/data systems
 Identify, analyze, and interpret trends or patterns in complex data sets
Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
Work with management to prioritize business and information needs
Locate and define new process improvement opportunities

 Requirements:

Technical expertise regarding data models, database design development, data mining and segmentation techniques
Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, Javascript, or ETL frameworks)
Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc)

Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.




Important: The successful application submission for the above role(s) will be conditional to your profile evaluation by our AI system. We can let you know better once you submit your resume.

Show more Show less"
2801365156,Data Analyst,Tier4 Group,2021-11-19,United States,"Duluth, GA",Information Technology and Analyst,Full-time,Financial Services,"Are you a talented Data Analyst who is interested in working on key initiatives for one of the nation's Best Places to Work in the Financial Service Industry? If you have prior experience in reporting data in a regulated environment (such as securities or financial services), that would be a big plus!




To be successful in this role, you must possess 3+ years of data or financial analysis experience such as formulating reports, organizing and analyzing statistics to determine trends or other data related tasks. Technical skills needed are Excel, the ability to write complex SQL queries, and BI experience with either Tableau or PowerBI.




This is a permanent role with a hybrid-remote schedule in our clients headquarters with fantastic benefits.




If you are excited to work with a growing organization, please apply today!




*USC or GC only please! No third parties.

Show more Show less"
2807020393,Data Analyst I,TotalTek,2021-11-20,United States,"Brookfield, WI",Information Technology,Full-time,"Appliances, Electrical, and Electronics Manufacturing, Industrial Machinery, and Machinery Manufacturing","Apply Now

Position Summary

Under general supervision, this position uses basic statistical methods and analytics techniques to maximize profitability. Provides clear and accurate analysis across various data points. Assists with the creation of tools and dashboards to assist the organization with its operational and strategic objectives.

Essential Functions And Responsibilities

Assist in preparation and analysis of data related to client, mail pharmacy, retail network, and operational performance, including client and pharmacy contract obligations and related information.
Analyze, standardize, and simplify data queries to ensure data consistency.
Assist in periodic compilation and reporting of rebate and formulary data.
Assist in maintenance of client price lists, pharmacy price lists and associated appeals in compliance with applicable state laws.
Assist with the development and formulation of pricing related programs for new and existing clients and provide analytical support for project work where needed.
Assist in the annual budgeting process for revenue and cost of sales.
Maintain financial and operational dashboards, including key profitability metrics and interactive reports.
May provide technical direction to support staff. Use existing procedures to solve routine and non-routine problems. Has limited discretion to vary from established procedures by performing structured work assignments. Receives instruction, guidance and direction from others.
Complete other duties as assigned.

Qualifications

Education and Experience

Bachelor’s degree in Business, Computer Science or equivalent combination of education and experience; concentration in math, statistics, or actuarial science. (preferred)
Previous related experience preferred (e.g. complex analysis within Excel, basic knowledge of SQL, R,

Python, and/or PowerBI)

Statistical/analytical analysis in healthcare field and/or analysis of claims data. (preferred)

Competencies

Able to adjust to changing priorities and meet deadlines.
Solid presentation skills including written, visual and verbal formats to a variety of audiences.
Ability to understand and convert raw data from systems and databases into useful reporting.
Strong technology skills, including MS Excel, MS Word, automated accounting software and related

reporting tools.

Solid communication skills and the ability to listen critically and interact with individuals at all levels of the organization.
Solid problem analysis skills to include the use of mathematical concepts to validate results.
Developing analytical skills with the ability to collect, organize, disseminate, and present significant

amounts of information with an attention to detail and accuracy.

Apply Now
Show more Show less"
2797868656,Data Analyst,DeepIntent,2021-11-16,United States,"New York, NY",Analyst and Marketing,Full-time,Marketing and Advertising,"What We Are Looking For:




The Analytics Team at DeepIntent is growing and looking to hire a new data analyst to join us. You will report to the Associate Director of Analytics, and work with complex datasets and deliver valuable insights by using mathematical applications and modeling along with standardized and custom reporting to the business and clients. You will also work with other teams in order to provide solutions to the clients. You should develop a deep understanding of the collection of our databases and architecture. The ideal Data Analyst is passionate about working with datasets and has excellent problem solving and analytical skills.




We are open to considering candidates who are located outside the NYC area but willing to work East Coast business hours and travel occasionally to our Midtown Manhattan office for business meetings.




Key Responsibilities:




Provide thoughtful and data-driven reporting across our product suite and client base, including performance insights
Use your mastery of analytics to help the organizations tell their story with relevant metrics and data-driven insights within client facing reports and client meetings
Mine datasets to provide valuable insights and provide solutions for our clients
Prepare custom reports and analyses using statistics to help our clients optimize their performance
Work with programming languages, such as SQL, Python or R, and visualization tools such as Looker to combine various data sets for ad-hoc and standardized reporting
Effectively communicate with external clients and internal teams to deliver solutions in a timely fashion
Owns campaign reporting-related technologies, systems and databases; effectively troubleshoots data-mining, data-integration and data-quality issues
Provide media planning assistance for upcoming campaigns, helping determine platforms to run on, audiences to target, creative strategies to implement, and more
Support internal product development of data tools, such as dashboards and forecasts




Who You Are:




You have a great passion for digital and an understanding of the digital advertising landscape; experience in healthcare is a plus!
Have a desire to work in a rapidly growing and ever-changing startup
You are detail oriented and organized, with flexibility to work on diverse projects and clients
Strong verbal and written communication skills; confident in communicating complex ideas in a clear way to partners across the organization
Has outstanding troubleshooting, analytical, and problem-solving abilities, along with an ability to collaborate cross-functionally in a fast-paced environment
Have a firm grasp of statistical analyses and tools.
Working knowledge of data mining principles: predictive analytics, mapping, collecting data from multiple data systems on premises
Experience using analytics and statistical techniques: hypothesis development, designing tests/experiments, analyzing data, drawing conclusions, and developing applicable recommendations for clients




What You’ve Accomplished:




Bachelor’s degree in a STEM field, such as Computer Science, Statistics, Mathematics, and/or Engineering
At least 1 year of working experience in digital marketing with an emphasis on data-related initiatives preferred
Experience with SQL is required
Experience with a statistical coding language (Python, R, etc) is preferred
Proficient with Excel & PowerPoint
Experience with cloud technologies such as AWS or Google Cloud, preferred
Experience working with remote teams and ticketing systems such as JIRA
Some experience with Git & Linux preferred, but not required
Working experience with a visualization tool such as Looker or Tableau is required

What We Offer:

Competitive compensation package
Eligibility to receive shares in the Company’s equity program
401k program with company matching
First class health, dental, and vision insurance; employee premiums covered by us!
Flexible PTO policy
Discounted pet insurance
Charitable giving matching program
Summer Fridays
WFH & WiFi/Cell allowance
Employee referral bonus
Team building events




DeepIntent is committed to bringing together individuals from different backgrounds and perspectives. We strive to create an inclusive environment where everyone can thrive, feel a sense of belonging, and do great work together.




DeepIntent is an Equal Opportunity Employer, providing equal employment and advancement opportunities to all individuals. We recruit, hire and promote into all job levels the most qualified applicants without regard to race, color, creed, national origin, religion, sex (including pregnancy, childbirth and related medical conditions), parental status, age, disability, genetic information, citizenship status, veteran status, gender identity or expression, transgender status, sexual orientation, marital, family or partnership status, political affiliation or activities, military service, immigration status, or any other status protected under applicable federal, state and local laws. If you have a disability or special need that requires accommodation, please let us know in advance.




DeepIntent’s commitment to providing equal employment opportunities extends to all aspects of employment, including job assignment, compensation, discipline and access to benefits and training.

Show more Show less"
